activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50,pref_name,canonical_smiles,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,has_multiple_fragments_raw,parent_smiles,has_multiple_fragments_parent
1412194,CHEMBL557187,CHEMBL829504,In vitro inhibitory concentration was measured against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,68.0,nM,7.17,,0,1,CHEMBL1141929,1,7.167491087293763,,Cl.N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F,339.32,1.0,5.0,1.0,77.04,4.0,0.0,True,N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F,False
1412204,CHEMBL558585,CHEMBL829504,In vitro inhibitory concentration was measured against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,71.0,nM,7.15,,0,1,CHEMBL1141929,1,7.1487416512809245,,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,457.32,2.65,5.0,1.0,77.04,5.0,0.0,True,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,False
1412213,CHEMBL559011,CHEMBL829504,In vitro inhibitory concentration was measured against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,103.0,nM,6.99,,0,1,CHEMBL1141929,1,6.987162775294828,,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)ccc1F,439.33,2.51,5.0,1.0,77.04,5.0,0.0,True,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)ccc1F,False
1412316,CHEMBL366549,CHEMBL829504,In vitro inhibitory concentration was measured against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,3100.0,nM,5.51,,0,1,CHEMBL1141929,1,5.508638306165727,,N[C@@H](CC(=O)N1CCNCC1)Cc1ccc(F)c(F)c1,283.32,0.66,3.0,2.0,58.36,4.0,0.0,False,N[C@@H](CC(=O)N1CCNCC1)Cc1ccc(F)c(F)c1,False
1428992,CHEMBL278393,CHEMBL830917,Inhibitory concentration against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,1034.0,nM,5.99,,0,1,CHEMBL1144288,1,5.985479461242076,,N[C@H](C(=O)N1CCCC1)C1CCCCC1,210.32,1.52,2.0,1.0,46.33,2.0,0.0,False,N[C@H](C(=O)N1CCCC1)C1CCCCC1,False
1428995,CHEMBL440021,CHEMBL830917,Inhibitory concentration against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,15000.0,nM,4.82,,0,1,CHEMBL1144288,1,4.823908740944319,,N[C@H](C(=O)N1Cc2ccccc2C1)C1CCCCC1,258.36,2.44,2.0,1.0,46.33,2.0,0.0,False,N[C@H](C(=O)N1Cc2ccccc2C1)C1CCCCC1,False
1430611,CHEMBL179289,CHEMBL830917,Inhibitory concentration against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,63.0,nM,7.2,,0,1,CHEMBL1144288,1,7.200659450546418,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1,326.4,0.8,4.0,1.0,90.43,3.0,0.0,False,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1,False
1430614,CHEMBL362018,CHEMBL830917,Inhibitory concentration against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,274.0,nM,6.56,,0,1,CHEMBL1144288,1,6.562249437179612,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,481.55,2.43,5.0,1.0,93.67,6.0,0.0,False,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,False
1431036,CHEMBL180000,CHEMBL830917,Inhibitory concentration against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,13000.0,nM,4.89,,0,1,CHEMBL1144288,1,4.886056647693163,,N#C[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,344.42,2.51,3.0,2.0,85.91,3.0,0.0,False,N#C[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,False
1431039,CHEMBL361863,CHEMBL830917,Inhibitory concentration against dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,31000.0,nM,4.51,,0,1,CHEMBL1144288,1,4.508638306165727,,N[C@H](C(=O)N1CCCCC1)C1CCCCC1,224.35,1.91,2.0,1.0,46.33,2.0,0.0,False,N[C@H](C(=O)N1CCCCC1)C1CCCCC1,False
1444892,CHEMBL362364,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,16480.0,nM,4.78,,0,1,CHEMBL1137853,1,4.783042792638903,,N[C@H](CCc1ccccc1)CC(=O)N1CCSC1,264.39,1.87,3.0,1.0,46.33,5.0,0.0,False,N[C@H](CCc1ccccc1)CC(=O)N1CCSC1,False
1444893,CHEMBL185020,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,39640.0,nM,4.4,,0,1,CHEMBL1137853,1,4.401866354186763,,N[C@@H](CC(=O)N1CCSC1)Cc1ccccn1,251.35,0.87,4.0,1.0,59.22,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccccn1,False
1444894,CHEMBL185332,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,44860.0,nM,4.35,,0,1,CHEMBL1137853,1,4.348140730753051,,N[C@@H](CC(=O)N1CCSC1)Cc1cccnc1,251.35,0.87,4.0,1.0,59.22,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1cccnc1,False
1444895,CHEMBL183947,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,51000.0,nM,4.29,,0,1,CHEMBL1137853,1,4.292429823902063,,N[C@@H](CC(=O)N1CCSC1)Cc1ccncc1,251.35,0.87,4.0,1.0,59.22,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccncc1,False
1444896,CHEMBL183517,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,5700.0,nM,5.24,,0,1,CHEMBL1137853,1,5.2441251443275085,,N[C@@H](CC(=O)N1CCSC1)Cc1ccsc1,256.4,1.54,4.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccsc1,False
1444897,CHEMBL181239,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,46910.0,nM,4.33,,0,1,CHEMBL1137853,1,4.328734567052842,,N[C@@H](CC(=O)N1CCSC1)Cc1ccoc1,240.33,1.07,4.0,1.0,59.47,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccoc1,False
1444898,CHEMBL182168,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,27470.0,nM,4.56,,0,1,CHEMBL1137853,1,4.561141340579438,,N[C@@H](CC(=O)N1CCSC1)CC1CCCC1,242.39,1.82,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)CC1CCCC1,False
1444899,CHEMBL362140,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,33000.0,nM,4.48,,0,1,CHEMBL1137853,1,4.481486060122113,,N[C@@H](CC(=O)N1CCSC1)CC1CCCCC1,256.41,2.21,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)CC1CCCCC1,False
1449086,CHEMBL186611,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,1040.0,nM,5.98,,0,1,CHEMBL1137854,1,5.982966660701219,,N[C@@H](CC(=O)N1CCCC[C@H]1Cc1ccccc1)Cc1ccccc1F,354.47,3.71,2.0,1.0,46.33,6.0,0.0,False,N[C@@H](CC(=O)N1CCCC[C@H]1Cc1ccccc1)Cc1ccccc1F,False
1449088,CHEMBL184624,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,3700.0,nM,5.43,,0,1,CHEMBL1137854,1,5.431798275933005,,N[C@@H](CC(=O)N1CCNCC1)Cc1ccccc1F,265.33,0.52,3.0,2.0,58.36,4.0,0.0,False,N[C@@H](CC(=O)N1CCNCC1)Cc1ccccc1F,False
1449090,CHEMBL264551,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,1600.0,nM,5.8,,0,1,CHEMBL1137854,1,5.795880017344075,,C[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,279.36,0.91,3.0,2.0,58.36,4.0,0.0,False,C[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,False
1449092,CHEMBL360488,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,922.0,nM,6.04,,0,1,CHEMBL1137854,1,6.035269078946371,,CC(C)[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,307.41,1.54,3.0,2.0,58.36,5.0,0.0,False,CC(C)[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,False
1449094,CHEMBL182861,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,610.0,nM,6.21,,0,1,CHEMBL1137854,1,6.214670164989233,,N[C@@H](CC(=O)N1CCNC[C@H]1c1ccc(F)cc1)Cc1ccccc1F,359.42,2.4,3.0,2.0,58.36,5.0,0.0,False,N[C@@H](CC(=O)N1CCNC[C@H]1c1ccc(F)cc1)Cc1ccccc1F,False
1449096,CHEMBL185482,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,143.0,nM,6.84,,0,1,CHEMBL1137854,1,6.844663962534938,,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1cscn1)Cc1ccccc1F,362.47,1.59,5.0,2.0,71.25,6.0,0.0,False,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1cscn1)Cc1ccccc1F,False
1449098,CHEMBL184808,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,155.0,nM,6.81,,0,1,CHEMBL1137854,1,6.809668301829708,,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1cccnc1)Cc1ccccc1F,356.45,1.52,4.0,2.0,71.25,6.0,0.0,False,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1cccnc1)Cc1ccccc1F,False
1449100,CHEMBL184902,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,166.0,nM,6.78,,0,1,CHEMBL1137854,1,6.779891911959945,,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccc(F)cc1)Cc1ccccc1F,373.45,2.27,3.0,2.0,58.36,6.0,0.0,False,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccc(F)cc1)Cc1ccccc1F,False
1449103,CHEMBL369738,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,51.0,nM,7.29,,0,1,CHEMBL1137854,1,7.292429823902063,,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccccc1)Cc1cc(F)ccc1F,373.45,2.27,3.0,2.0,58.36,6.0,0.0,False,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccccc1)Cc1cc(F)ccc1F,False
1449105,CHEMBL184636,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,19.0,nM,7.72,,0,1,CHEMBL1137854,1,7.721246399047171,,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,391.44,2.41,3.0,2.0,58.36,6.0,0.0,False,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,False
1449254,CHEMBL186877,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,0.1,nM,10.0,,0,1,CHEMBL1137853,1,10.0,,COc1cc(OC)cc(-c2nc(-c3ccc(Cl)cc3Cl)c(CN(C)C)c(N(C)C)n2)c1,461.39,5.26,6.0,0.0,50.72,7.0,1.0,False,COc1cc(OC)cc(-c2nc(-c3ccc(Cl)cc3Cl)c(CN(C)C)c(N(C)C)n2)c1,False
1449255,CHEMBL184738,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,1900.0,nM,5.72,,0,1,CHEMBL1137853,1,5.721246399047171,,N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1)Cc1ccccc1,513.04,2.56,5.0,3.0,113.76,11.0,1.0,False,N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1)Cc1ccccc1,False
1449883,CHEMBL187118,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,931.0,nM,6.03,,0,1,CHEMBL1137853,1,6.031050319018657,,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1F,268.36,1.62,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1F,False
1449885,CHEMBL185351,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,981.0,nM,6.01,,0,1,CHEMBL1137853,1,6.008330992620051,,Cc1ccccc1C[C@@H](N)CC(=O)N1CCSC1,264.39,1.79,3.0,1.0,46.33,4.0,0.0,False,Cc1ccccc1C[C@@H](N)CC(=O)N1CCSC1,False
1449887,CHEMBL185121,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,2519.0,nM,5.6,,0,1,CHEMBL1137853,1,5.598771832501887,,N#Cc1ccccc1C[C@@H](N)CC(=O)N1CCSC1,275.38,1.35,4.0,1.0,70.12,4.0,0.0,False,N#Cc1ccccc1C[C@@H](N)CC(=O)N1CCSC1,False
1450279,CHEMBL185601,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,2263.0,nM,5.64,,0,1,CHEMBL1137853,1,5.645315446045272,,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1C(F)(F)F,318.36,2.5,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1C(F)(F)F,False
1450281,CHEMBL182544,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,2026.0,nM,5.69,,0,1,CHEMBL1137853,1,5.693360558975739,,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1,268.36,1.62,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1,False
1450283,CHEMBL405786,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,8951.0,nM,5.05,,0,1,CHEMBL1137853,1,5.0481284428716355,,N#Cc1cccc(C[C@@H](N)CC(=O)N2CCSC2)c1,275.38,1.35,4.0,1.0,70.12,4.0,0.0,False,N#Cc1cccc(C[C@@H](N)CC(=O)N2CCSC2)c1,False
1450285,CHEMBL185538,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,3611.0,nM,5.44,,0,1,CHEMBL1137853,1,5.442372511573174,,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(C(F)(F)F)c1,318.36,2.5,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(C(F)(F)F)c1,False
1450287,CHEMBL363879,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,3279.0,nM,5.48,,0,1,CHEMBL1137853,1,5.484258583330635,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1,268.36,1.62,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1,False
1450289,CHEMBL184442,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,3028.0,nM,5.52,,0,1,CHEMBL1137853,1,5.518844129171965,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)cc1,284.81,2.13,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)cc1,False
1450291,CHEMBL366278,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,10700.0,nM,4.97,,0,1,CHEMBL1137853,1,4.97061622231479,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(I)cc1,376.26,2.08,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(I)cc1,False
1450293,CHEMBL184259,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,7688.0,nM,5.11,,0,1,CHEMBL1137853,1,5.114186625339511,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(C(F)(F)F)cc1,318.36,2.5,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(C(F)(F)F)cc1,False
1450295,CHEMBL365066,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,14860.0,nM,4.83,,0,1,CHEMBL1137853,1,4.827981190575444,,N#Cc1ccc(C[C@@H](N)CC(=O)N2CCSC2)cc1,275.38,1.35,4.0,1.0,70.12,4.0,0.0,False,N#Cc1ccc(C[C@@H](N)CC(=O)N2CCSC2)cc1,False
1450390,CHEMBL184937,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,1552.0,nM,5.81,,0,1,CHEMBL1137853,1,5.80910828307783,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc([N+](=O)[O-])cc1,295.36,1.39,5.0,1.0,89.47,5.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc([N+](=O)[O-])cc1,False
1450392,CHEMBL184986,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,1700.0,nM,5.77,,0,1,CHEMBL1137853,1,5.769551078621726,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)c(F)c1,286.35,1.76,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)c(F)c1,False
1450394,CHEMBL184961,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,9400.0,nM,5.03,,0,1,CHEMBL1137853,1,5.026872146400301,,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1F,286.35,1.76,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1F,False
1450396,CHEMBL184912,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,589.0,nM,6.23,,0,1,CHEMBL1137853,1,6.229884705212898,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1F,286.35,1.76,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1F,False
1450398,CHEMBL433572,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,270.0,nM,6.57,,0,1,CHEMBL1137853,1,6.568636235841012,,N[C@@H](CC(=O)N1CCSC1)Cc1cc(F)ccc1F,286.35,1.76,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1cc(F)ccc1F,False
1450406,CHEMBL360396,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,8476.0,nM,5.07,,0,1,CHEMBL1137853,1,5.071809051961242,,N[C@@H](CC(=O)N1CCSC1)Cc1c(F)cccc1F,286.35,1.76,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1c(F)cccc1F,False
1450408,CHEMBL184928,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,2026.0,nM,5.69,,0,1,CHEMBL1137853,1,5.693360558975739,,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)c(Cl)c1,319.26,2.79,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)c(Cl)c1,False
1450410,CHEMBL363319,CHEMBL827095,Inhibitory concentration against Dipeptidyl peptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,119.0,nM,6.92,,0,1,CHEMBL1137853,1,6.924453038607469,,N[C@@H](CC(=O)N1CCSC1)Cc1cc(F)c(F)cc1F,304.34,1.9,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1cc(F)c(F)cc1F,False
1450810,CHEMBL184262,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,3000.0,nM,5.52,,0,1,CHEMBL1137854,1,5.522878745280337,,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1,250.37,1.48,3.0,1.0,46.33,4.0,0.0,False,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1,False
1450811,CHEMBL186032,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,11000.0,nM,4.96,,0,1,CHEMBL1137854,1,4.958607314841775,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C[C@@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,535.71,2.8,6.0,3.0,107.77,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C[C@@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,False
1450812,CHEMBL184040,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,134.0,nM,6.87,,0,1,CHEMBL1137854,1,6.872895201635192,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,563.72,2.71,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,False
1450814,CHEMBL263946,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,44.0,nM,7.36,,0,1,CHEMBL1137854,1,7.356547323513812,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)C(Cc3ccccc3)C2)c1,599.7,2.99,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)C(Cc3ccccc3)C2)c1,False
1450816,CHEMBL187293,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,34.0,nM,7.47,,0,1,CHEMBL1137854,1,7.468521082957745,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3F)C(Cc3ccccc3)C2)c1,581.71,2.85,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3F)C(Cc3ccccc3)C2)c1,False
1450818,CHEMBL365414,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,35000.0,nM,4.46,,0,1,CHEMBL1137854,1,4.455931955649724,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,563.72,2.71,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,False
1450820,CHEMBL184672,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,36000.0,nM,4.44,,0,1,CHEMBL1137854,1,4.443697499232713,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccc(F)c(F)c3)C(Cc3ccccc3)C2)c1,599.7,2.99,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccc(F)c(F)c3)C(Cc3ccccc3)C2)c1,False
1450822,CHEMBL362538,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,19000.0,nM,4.72,,0,1,CHEMBL1137854,1,4.721246399047171,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccccc3F)C(Cc3ccccc3)C2)c1,581.71,2.85,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccccc3F)C(Cc3ccccc3)C2)c1,False
1450824,CHEMBL360425,CHEMBL877465,Inhibitory concentration against Dipeptidylpeptidase IV,B,CHEMBL284,Homo sapiens,IC50,=,=,30.0,nM,7.52,,0,1,CHEMBL1137854,1,7.522878745280337,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)[C@H](Cc3ccccc3)C2)c1,599.7,2.99,6.0,3.0,124.84,11.0,1.0,False,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)[C@H](Cc3ccccc3)C2)c1,False
