parent_smiles,molecule_chembl_id,pref_name,canonical_smiles_examples,n_records,IC50_nM_median,IC50_nM_min,IC50_nM_max,pIC50_median,pIC50_min,pIC50_max,pIC50_std,pchembl_median,assay_type,assay_chembl_id,document_chembl_id,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,pIC50_range,activity_class
C[C@@H](c1ccc(F)cc1C(F)(F)F)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL191652,,C[C@@H](c1ccc(F)cc1C(F)(F)F)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,54000.0,54000.0,54000.0,4.267606240177032,4.267606240177032,4.267606240177032,0.0,4.27,B,CHEMBL827816,CHEMBL1139555,336.3,2.85,2.0,1.0,46.33,3.0,0.0,0.0,Low
C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL195862,,C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,4200.0,4200.0,4200.0,5.376750709602099,5.376750709602099,5.376750709602099,0.0,5.38,B,CHEMBL827816,CHEMBL1139555,302.75,2.48,2.0,1.0,46.33,3.0,0.0,0.0,Low
C[C@@H](c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL437379,,C[C@@H](c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,300.0,300.0,300.0,6.522878745280337,6.522878745280337,6.522878745280337,0.0,6.52,B,CHEMBL887122,CHEMBL1139199,401.46,3.1,3.0,1.0,66.64,5.0,0.0,0.0,Moderate
C[C@@H](c1ccc(N2CCCCC2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL362930,,C[C@@H](c1ccc(N2CCCCC2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,7900.0,7900.0,7900.0,5.102372908709558,5.102372908709558,5.102372908709558,0.0,5.1,B,CHEMBL827816,CHEMBL1139555,333.45,2.68,3.0,1.0,49.57,4.0,0.0,0.0,Low
C[C@@H](c1ccc(S(C)(=O)=O)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL370079,,C[C@@H](c1ccc(S(C)(=O)=O)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,3600.0,3600.0,3600.0,5.443697499232712,5.443697499232712,5.443697499232712,0.0,5.44,B,CHEMBL827816,CHEMBL1139555,328.41,1.09,4.0,1.0,80.47,4.0,0.0,0.0,Low
C[C@@H](c1cccc(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL192781,,C[C@@H](c1cccc(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,1100.0,1100.0,1100.0,5.958607314841775,5.958607314841775,5.958607314841775,0.0,5.96,B,CHEMBL827816,CHEMBL1139555,284.76,2.34,2.0,1.0,46.33,3.0,0.0,0.0,Low
C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL191823,,C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,3700.0,3700.0,3700.0,5.431798275933005,5.431798275933005,5.431798275933005,0.0,5.43,B,CHEMBL827816,CHEMBL1139555,268.31,1.83,2.0,1.0,46.33,3.0,0.0,0.0,Low
C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CCSC1,CHEMBL192983,,C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CCSC1,1,968.0,968.0,968.0,6.014124642691606,6.014124642691606,6.014124642691606,0.0,6.01,B,CHEMBL827816,CHEMBL1139555,250.37,1.65,3.0,1.0,46.33,3.0,0.0,0.0,Moderate
C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL362973,,C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,1400.0,1400.0,1400.0,5.853871964321762,5.853871964321762,5.853871964321762,0.0,5.85,B,CHEMBL827816,CHEMBL1139555,250.32,1.69,2.0,1.0,46.33,3.0,0.0,0.0,Low
C[C@@H](c1ccccc1F)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL362976,,C[C@@H](c1ccccc1F)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,1100.0,1100.0,1100.0,5.958607314841775,5.958607314841775,5.958607314841775,0.0,5.96,B,CHEMBL827816,CHEMBL1139555,268.31,1.83,2.0,1.0,46.33,3.0,0.0,0.0,Low
C[C@@H](c1nc(-c2ccc(Cl)cc2Cl)no1)[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL519591,,C[C@@H](c1nc(-c2ccc(Cl)cc2Cl)no1)[C@H](N)Cc1cc(F)c(F)cc1F,1,600.0,600.0,600.0,6.221848749616356,6.221848749616356,6.221848749616356,0.0,6.22,B,CHEMBL965322,CHEMBL1157442,416.23,5.13,4.0,1.0,64.94,5.0,1.0,0.0,Moderate
C[C@@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)Cc1cc(F)ccc1F,CHEMBL520067,,C[C@@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)Cc1cc(F)ccc1F,1,4400.0,4400.0,4400.0,5.356547323513812,5.356547323513812,5.356547323513812,0.0,5.36,B,CHEMBL965322,CHEMBL1157442,413.35,4.59,5.0,1.0,74.17,6.0,0.0,0.0,Low
C[C@@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL527198,,C[C@@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)Cc1cc(F)c(F)cc1F,1,46.0,46.0,46.0,7.337242168318426,7.337242168318426,7.337242168318426,0.0,7.34,B,CHEMBL965322,CHEMBL1157442,459.88,3.88,6.0,1.0,99.08,6.0,0.0,0.0,High
C[C@@H]1C(=O)N(C(C)(C)C)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL230283,,C[C@@H]1C(=O)N(C(C)(C)C)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,9.6,9.6,9.6,8.017728766960431,8.017728766960431,8.017728766960431,0.0,8.02,B,CHEMBL887398,CHEMBL1144611,399.46,2.61,3.0,1.0,66.64,4.0,0.0,0.0,High
C[C@@H]1C(=O)N(C)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL231011,,C[C@@H]1C(=O)N(C)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,11.5,11.5,11.5,7.939302159646388,7.939302159646388,7.939302159646388,0.0,7.94,B,CHEMBL887398,CHEMBL1144611,357.38,1.44,3.0,1.0,66.64,4.0,0.0,0.0,High
C[C@@H]1C(=O)N(C2CC2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL230282,,C[C@@H]1C(=O)N(C2CC2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,8.0,8.0,8.0,8.096910013008056,8.096910013008056,8.096910013008056,0.0,8.1,B,CHEMBL887398,CHEMBL1144611,383.41,1.98,3.0,1.0,66.64,5.0,0.0,0.0,High
C[C@@H]1C(=O)N(C2CC2)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL390885,,C[C@@H]1C(=O)N(C2CC2)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,1,9.0,9.0,9.0,8.045757490560675,8.045757490560675,8.045757490560675,0.0,8.05,B,CHEMBL887398,CHEMBL1144611,365.42,1.84,3.0,1.0,66.64,5.0,0.0,0.0,High
C[C@@H]1C(=O)N(CC(=O)O)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL231010,,C[C@@H]1C(=O)N(CC(=O)O)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,1,69.9,69.9,69.9,7.1555228242543185,7.1555228242543185,7.1555228242543185,0.0,7.16,B,CHEMBL887398,CHEMBL1144611,383.4,0.76,4.0,2.0,103.94,6.0,0.0,0.0,High
C[C@@H]1C(=O)N(CC(F)(F)F)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL390886,,C[C@@H]1C(=O)N(CC(F)(F)F)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,19.2,19.2,19.2,7.71669877129645,7.71669877129645,7.71669877129645,0.0,7.72,B,CHEMBL887398,CHEMBL1144611,425.37,2.38,3.0,1.0,66.64,5.0,0.0,0.0,High
C[C@@H]1C(=O)N(CCO)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL231117,,C[C@@H]1C(=O)N(CCO)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,15.1,15.1,15.1,7.82102305270683,7.82102305270683,7.82102305270683,0.0,7.82,B,CHEMBL887398,CHEMBL1144611,387.4,0.81,4.0,2.0,86.87,6.0,0.0,0.0,High
C[C@@H]1C(=O)N(CCOCc2ccccc2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL395004,,C[C@@H]1C(=O)N(CCOCc2ccccc2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,10.5,10.5,10.5,7.978810700930062,7.978810700930062,7.978810700930062,0.0,7.98,B,CHEMBL887398,CHEMBL1144611,477.53,3.03,4.0,1.0,75.87,9.0,0.0,0.0,High
C[C@@H]1C(=O)NCC(C)(C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL394594,,C[C@@H]1C(=O)NCC(C)(C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,142.0,142.0,142.0,6.847711655616944,6.847711655616944,6.847711655616944,0.0,6.85,B,CHEMBL887398,CHEMBL1144611,371.4,1.74,3.0,2.0,75.43,4.0,0.0,0.0,Moderate
C[C@@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CHEMBL384382,,C[C@@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,1,67000.0,67000.0,67000.0,4.173925197299174,4.173925197299174,4.173925197299174,0.0,4.17,B,CHEMBL907105,CHEMBL1137590,343.35,1.1,3.0,2.0,75.43,4.0,0.0,0.0,Low
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)CN1CCCCC1=O,CHEMBL507738,,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)CN1CCCCC1=O,1,20.0,20.0,20.0,7.698970004336019,7.698970004336019,7.698970004336019,0.0,7.7,B,CHEMBL965322,CHEMBL1157442,310.4,-0.55,4.0,2.0,95.74,4.0,0.0,0.0,High
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL385711,,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,6.6,6.6,6.6,8.18045606445813,8.18045606445813,8.18045606445813,0.0,8.18,B,CHEMBL907105,CHEMBL1137590,343.35,1.1,3.0,2.0,75.43,4.0,0.0,0.0,High
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217016,,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,1,14.0,14.0,14.0,7.853871964321762,7.853871964321762,7.853871964321762,0.0,7.85,B,CHEMBL907105,CHEMBL1137590,325.36,0.96,3.0,2.0,75.43,4.0,0.0,0.0,High
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1ccccc1F,CHEMBL452805,,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1ccccc1F,1,40.0,40.0,40.0,7.3979400086720375,7.3979400086720375,7.3979400086720375,0.0,7.4,B,CHEMBL965322,CHEMBL1157442,307.37,0.82,3.0,2.0,75.43,4.0,0.0,0.0,High
C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217015,,C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,1,89.0,89.0,89.0,7.050609993355087,7.050609993355087,7.050609993355087,0.0,7.05,B,CHEMBL907105,CHEMBL1137590,311.33,0.57,3.0,2.0,75.43,4.0,0.0,0.0,High
C[C@@H]1C(=O)NCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL384816,,C[C@@H]1C(=O)NCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,1,160.0,160.0,160.0,6.795880017344075,6.795880017344075,6.795880017344075,0.0,6.8,B,CHEMBL907105,CHEMBL1137590,297.3,0.53,3.0,2.0,75.43,4.0,0.0,0.0,Moderate
C[C@@H]1C(=O)N[C@@H](C)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL394836,,C[C@@H]1C(=O)N[C@@H](C)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,397.0,397.0,397.0,6.401209493236885,6.401209493236885,6.401209493236885,0.0,6.4,B,CHEMBL887398,CHEMBL1144611,357.38,1.49,3.0,2.0,75.43,4.0,0.0,0.0,Moderate
C[C@@H]1C(=O)N[C@H](C(F)(F)F)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL230603,,C[C@@H]1C(=O)N[C@H](C(F)(F)F)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,139.0,139.0,139.0,6.856985199745905,6.856985199745905,6.856985199745905,0.0,6.86,B,CHEMBL887398,CHEMBL1144611,411.35,2.03,3.0,2.0,75.43,4.0,0.0,0.0,Moderate
C[C@@H]1C(=O)N[C@H](Cc2ccccc2F)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL439394,,C[C@@H]1C(=O)N[C@H](Cc2ccccc2F)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,126.0,126.0,126.0,6.899629454882437,6.899629454882437,6.899629454882437,0.0,6.9,B,CHEMBL887398,CHEMBL1144611,451.46,2.85,3.0,2.0,75.43,6.0,0.0,0.0,Moderate
C[C@@H]1CCCN1C(=O)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1085579,,C[C@@H]1CCCN1C(=O)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,1,32.0,32.0,32.0,7.494850021680094,7.494850021680094,7.494850021680094,0.0,7.5,B,CHEMBL1119677,CHEMBL1158599,338.43,1.22,4.0,1.0,76.44,5.0,0.0,0.0,High
C[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL514317,,C[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,1,13.0,13.0,13.0,7.886056647693163,7.886056647693163,7.886056647693163,0.0,7.89,B,CHEMBL1030770,CHEMBL1153357,320.44,1.26,4.0,1.0,90.43,4.0,0.0,0.0,High
C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1,CHEMBL230496,,C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1,1,15.1,15.1,15.1,7.82102305270683,7.82102305270683,7.82102305270683,0.0,7.82,B,CHEMBL887398,CHEMBL1144611,357.38,1.49,3.0,2.0,75.43,4.0,0.0,0.0,High
C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](CC(F)(F)F)C(=O)N1,CHEMBL230497,,C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](CC(F)(F)F)C(=O)N1,1,34.3,34.3,34.3,7.464705879957229,7.464705879957229,7.464705879957229,0.0,7.46,B,CHEMBL887398,CHEMBL1144611,425.37,2.42,3.0,2.0,75.43,5.0,0.0,0.0,High
C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](Cc2ccccc2F)C(=O)N1,CHEMBL395798,,C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](Cc2ccccc2F)C(=O)N1,1,2.77,2.77,2.77,8.557520230935552,8.557520230935552,8.557520230935552,0.0,8.56,B,CHEMBL887398,CHEMBL1144611,451.46,2.85,3.0,2.0,75.43,6.0,0.0,0.0,High
C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](Cc2ccccn2)C(=O)N1,CHEMBL230602,,C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](Cc2ccccn2)C(=O)N1,1,11.0,11.0,11.0,7.958607314841775,7.958607314841775,7.958607314841775,0.0,7.96,B,CHEMBL887398,CHEMBL1144611,434.46,2.11,4.0,2.0,88.32,6.0,0.0,0.0,High
C[C@@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21,CHEMBL2021529,,C[C@@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl,1,14.0,14.0,14.0,7.853871964321762,7.853871964321762,7.853871964321762,0.0,7.85,B,CHEMBL944056,CHEMBL1140747,419.37,3.79,3.0,1.0,51.26,4.0,0.0,0.0,High
C[C@@H]1CNC(=O)[C@@H](C)N(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C1,CHEMBL397241,,C[C@@H]1CNC(=O)[C@@H](C)N(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C1,1,33.0,33.0,33.0,7.481486060122112,7.481486060122112,7.481486060122112,0.0,7.48,B,CHEMBL887398,CHEMBL1144611,357.38,1.35,3.0,2.0,75.43,4.0,0.0,0.0,High
C[C@@H]1CNC(=O)[C@@H](CC(F)(F)F)N(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C1,CHEMBL230495,,C[C@@H]1CNC(=O)[C@@H](CC(F)(F)F)N(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C1,1,143.0,143.0,143.0,6.844663962534938,6.844663962534938,6.844663962534938,0.0,6.84,B,CHEMBL887398,CHEMBL1144611,425.37,2.28,3.0,2.0,75.43,5.0,0.0,0.0,Moderate
C[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,CHEMBL264551,,C[C@@H]1CNCCN1C(=O)C[C@H](N)Cc1ccccc1F,1,1600.0,1600.0,1600.0,5.795880017344075,5.795880017344075,5.795880017344075,0.0,5.8,B,CHEMBL877465,CHEMBL1137854,279.36,0.91,3.0,2.0,58.36,4.0,0.0,0.0,Low
C[C@@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL553787,,C[C@@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,1,42.0,42.0,42.0,7.376750709602099,7.376750709602099,7.376750709602099,0.0,7.38,B,CHEMBL944056,CHEMBL1140747,421.35,2.4,5.0,1.0,77.04,4.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N(C)CC#N)C[C@@H]1C(=O)N(C)C,CHEMBL259198,,C[C@@H]1N[C@H](C(=O)N(C)CC#N)C[C@@H]1C(=O)N(C)C,1,25.0,25.0,25.0,7.6020599913279625,7.6020599913279625,7.6020599913279625,0.0,7.6,B,CHEMBL939125,CHEMBL1143890,252.32,-0.58,4.0,1.0,76.44,3.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N(CC#N)C2CC2)C[C@@H]1C(=O)N(C)C,CHEMBL261460,,C[C@@H]1N[C@H](C(=O)N(CC#N)C2CC2)C[C@@H]1C(=O)N(C)C,1,56.0,56.0,56.0,7.251811972993799,7.251811972993799,7.251811972993799,0.0,7.25,B,CHEMBL939125,CHEMBL1143890,278.36,-0.04,4.0,1.0,76.44,4.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,CHEMBL232914,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,1,10.0,10.0,10.0,8.0,8.0,8.0,0.0,8.0,B,CHEMBL892415,CHEMBL1147187,278.36,-0.04,4.0,1.0,76.44,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCC1,CHEMBL232919,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCC1,1,13.0,13.0,13.0,7.886056647693163,7.886056647693163,7.886056647693163,0.0,7.89,B,CHEMBL892415,CHEMBL1147187,290.37,0.1,4.0,1.0,76.44,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCC1,CHEMBL393957,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCC1,1,6.5,6.5,6.5,8.187086643357144,8.187086643357144,8.187086643357144,0.0,8.19,B,CHEMBL892415,CHEMBL1147187,304.39,0.49,4.0,1.0,76.44,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCCC1,CHEMBL232920,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCCC1,1,13.0,13.0,13.0,7.886056647693163,7.886056647693163,7.886056647693163,0.0,7.89,B,CHEMBL892415,CHEMBL1147187,318.42,0.88,4.0,1.0,76.44,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCOCC1,CHEMBL429258,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCOCC1,1,20.0,20.0,20.0,7.698970004336019,7.698970004336019,7.698970004336019,0.0,7.7,B,CHEMBL892415,CHEMBL1147187,320.39,-0.27,5.0,1.0,85.67,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCSCC1,CHEMBL394165,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCSCC1,1,6.2,6.2,6.2,8.207608310501746,8.207608310501746,8.207608310501746,0.0,8.21,B,CHEMBL892415,CHEMBL1147187,336.46,0.44,5.0,1.0,76.44,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,CHEMBL233127,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,1,5.6,5.6,5.6,8.2518119729938,8.2518119729938,8.2518119729938,0.0,8.25,B,CHEMBL892415,CHEMBL1147187,352.44,1.41,4.0,1.0,76.44,2.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1CC(=O)N(C)C,CHEMBL430057,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1CC(=O)N(C)C,1,5.6,5.6,5.6,8.2518119729938,8.2518119729938,8.2518119729938,0.0,8.25,B,CHEMBL939125,CHEMBL1143890,292.38,0.35,4.0,1.0,76.44,3.0,0.0,0.0,High
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@H]1C(=O)N(C)C,CHEMBL260198,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@H]1C(=O)N(C)C,1,1100.0,1100.0,1100.0,5.958607314841775,5.958607314841775,5.958607314841775,0.0,5.96,B,CHEMBL939125,CHEMBL1143890,278.36,-0.04,4.0,1.0,76.44,2.0,0.0,0.0,Low
C[C@@H]1N[C@H](C(=O)NCC#N)C[C@@H]1C(=O)N(C)C,CHEMBL407293,,C[C@@H]1N[C@H](C(=O)NCC#N)C[C@@H]1C(=O)N(C)C,1,13000.0,13000.0,13000.0,4.886056647693163,4.886056647693163,4.886056647693163,0.0,4.89,B,CHEMBL939125,CHEMBL1143890,238.29,-0.92,4.0,2.0,85.23,3.0,0.0,0.0,Low
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)c(O)c3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CHEMBL2165586,ERIOCITRIN,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)c(O)c3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1,10360.0,10360.0,10360.0,4.984640244590786,4.984640244590786,4.984640244590786,0.0,4.99,B,CHEMBL4232373,CHEMBL4229387,596.54,-1.46,15.0,9.0,245.29,6.0,3.0,0.0,Low
C[C@@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL250787,,C[C@@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,25.0,25.0,25.0,7.6020599913279625,7.6020599913279625,7.6020599913279625,0.0,7.6,B,CHEMBL923806,CHEMBL1140460,421.35,2.58,5.0,1.0,77.04,4.0,0.0,0.0,High
C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL558779,,C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,1,4.3,4.3,4.3,8.366531544420413,8.366531544420413,8.366531544420413,0.0,8.37,B,CHEMBL944056,CHEMBL1140747,421.34,2.58,5.0,1.0,77.04,4.0,0.0,0.0,High
C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217051,,C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,1,7.2,7.2,7.2,8.142667503568731,8.142667503568731,8.142667503568731,0.0,8.14,B,CHEMBL907105,CHEMBL1137590,403.36,2.44,5.0,1.0,77.04,4.0,0.0,0.0,High
C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL536311,,C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,1,12.0,12.0,12.0,7.920818753952375,7.920818753952375,7.920818753952375,0.0,7.92,B,CHEMBL944056,CHEMBL1140747,435.37,3.14,5.0,1.0,77.04,4.0,0.0,0.0,High
